session_id,keywords,video_viewcount,video_favourite_count,video_rating_count,video_rating_average,video_comments_count,like_count,dislike_count,uploader_followers_count,uploader_video_count,uploader_friends,uploader_views_count,uploader_age,max_quality,video_age
15,10,245,0.1,0.1,0.1,0.1,0.1,0.1,3,12,2,18931,27.1078534,5,138.0060764
15,10,283,0.1,0.1,0.1,0.1,0.1,0.1,4,12,2,19690,27.1078534,5,145.0828472
15,10,303,0.1,0.1,0.1,0.1,0.1,0.1,4,12,2,20834,27.1078534,5,152.0852315
18,19,42848,263,88,4.7727275,46,83.000005,4.999995,54,25,1,1659134,26.9357713,3,747.5063657
18,19,43216,265,88,4.7727275,47,83.000005,4.999995,54,25,1,1679139,26.9357713,3,754.5113194
18,19,43642,265,88,4.7727275,47,83.000005,4.999995,56,25,1,1699473,26.9357713,3,761.5176157
37,7,49674,67,70,4.885714,62,67.999995,2.000005,2122,113,56,10506931,26.9357713,1,1025.233391
37,7,49875,67,70,4.885714,62,67.999995,2.000005,2124,113,56,10549704,26.9357713,1,1032.235729
37,7,50005,67,70,4.885714,62,67.999995,2.000005,2126,113,56,10591654,26.9357713,1,1039.23919
22,8,2819,8,12,5,4,12,0.1,5,8,3,12657,26.9357713,2,16.27767361
22,8,3139,9,13,5,4,13,0.1,5,9,3,13126,26.9357713,2,23.28181713
22,8,3502,9,13,5,4,13,0.1,6,9,3,13574,26.9357713,2,30.28502315
26,46,357676,321,287,4.804878,570,272.9999965,14.0000035,654,101,591,1265847,23,2,210.059838
26,46,378333,323,299,4.812709,363,284.9999978,14.00000225,675,101,599,1321431,23,2,217.0626273
26,46,392185,324,303,4.80198,358,287.999985,15.000015,681,101,606,1362071,23,2,224.066088
12,9,160,2,0.1,0.1,0.1,0.1,0.1,2385,354,44894,217260,29,4,147.6482407
12,9,163,2,0.1,0.1,0.1,0.1,0.1,2388,355,45103,235833,29,4,154.6525926
12,9,167,2,0.1,0.1,0.1,0.1,0.1,2394,360,45311,248751,29,4,161.6572917
14,5,2638,1,2,5,2,2,0.1,26,18,5,9622,36,1,96.89304398
14,5,2819,1,2,5,3,2,0.1,26,20,9,10298,36,1,104.8756019
14,5,2875,1,2,5,3,2,0.1,27,21,9,10843,36,1,111.9540741
3,4,6842,6,2,5,1,2,0.1,37,21,4,667292,22,1,839.0978472
3,4,6859,6,2,5,1,2,0.1,37,21,4,679019,22,1,846.1026736
3,4,6879,6,2,5,1,2,0.1,38,21,4,689855,22,1,853.1060995
41,4,14089,12,24,5,4,24,0.1,410,507,191,4651990,30,3,146.4545255
41,4,16774,12,26,5,6,26,0.1,415,512,194,4698282,30,3,153.4587037
41,4,19781,18,32,5,7,32,0.1,418,513,196,4745579,30,3,160.4629282
29,10,5468,3,5,5,1,5,0.1,4,11,1,30975,19,4,279.2151968
29,10,5856,4,6,5,1,6,0.1,4,11,1,33273,19,4,286.2199884
29,10,6186,4,7,5,1,7,0.1,4,11,1,35587,19,4,293.2228472
33,15,11,0.1,0.1,0.1,0.1,0.1,0.1,9,36,21,2304,18,5,35.38041667
33,15,13,0.1,0.1,0.1,0.1,0.1,0.1,9,36,22,2462,18,5,42.3824537
33,15,13,0.1,0.1,0.1,0.1,0.1,0.1,9,36,23,2638,18,5,49.38466435
40,13,842,1,2,5,0.1,2,0.1,36,24,0.1,62735,25,2,104.9511343
40,13,863,1,2,5,0.1,2,0.1,37,24,0.1,67340,25,2,111.956713
40,13,878,1,2,5,0.1,2,0.1,37,24,0.1,70878,25,2,118.9599306
16,4,8274,5,3,5,4,3,0.1,2,4,0.1,10344,28,1,413.2758681
16,4,8534,4,3,5,5,3,0.1,2,4,0.1,10647,28,1,420.2798958
16,4,8801,4,3,5,5,3,0.1,2,4,0.1,10957,28,1,427.2838889
14,11,985,4,3,5,0.1,3,0.1,31,336,31,53409,35,5,69.09459491
14,11,1024,4,3,5,0.1,3,0.1,35,348,32,57301,35,5,77.0772338
14,11,1035,4,3,5,0.1,3,0.1,35,348,33,63590,35,5,84.15537037
47,12,271756,188,144,4.75,39,135,9,51,15,1,677121,26,2,110.1180324
47,12,281993,192,147,4.755102,40,137.9999985,9.0000015,53,15,8,700671,26,2,117.126169
47,12,290579,198,153,4.7647057,41,143.999993,9.000006975,55,15,8,722149,26,2,124.1351273
47,1,63486,67,48,4.9166665,11,46.999998,1.000002,0.1,1,0.1,63486,22,2,100.2469097
47,1,65676,68,49,4.9183674,14,48.00000065,0.99999935,0.1,1,0.1,65676,22,2,107.2553588
47,1,67425,69,50,4.92,14,49,1,0.1,1,0.1,67425,22,2,114.2624537
37,2,37,0.1,0.1,0.1,0.1,0.1,0.1,1,16,9,1169,26.9357713,2,861.0583333
37,2,37,0.1,0.1,0.1,0.1,0.1,0.1,1,16,9,1169,26.9357713,2,868.0618981
37,2,37,0.1,0.1,0.1,0.1,0.1,0.1,1,16,9,1169,26.9357713,2,875.0641551
22,58,2706,1,8,5,4,8,0.1,224,122,29,1446189,30,2,16.71885417
22,58,3037,1,8,5,4,8,0.1,235,124,29,1503311,30,2,23.72194444
22,58,3374,1,8,5,4,8,0.1,239,124,29,1559177,30,2,30.72659722
46,4,1129136,1396,679,4.876289,280,658.0000578,20.99994225,96,15,17,1598802,26.9357713,1,1095.643218
46,4,1174491,1421,704,4.869318,280,680.999968,23.000032,101,15,17,1649060,26.9357713,1,1102.645266
46,4,1227411,1453,741,4.8704453,285,716.9999918,24.00000817,104,15,17,1705828,26.9357713,1,1109.646725
20,10,12069,14,9,5,4,9,0.1,0.1,1,0.1,12069,26,1,1083.007211
20,10,12097,14,9,5,4,9,0.1,0.1,1,0.1,12097,26,1,1090.011794
20,10,12121,14,9,5,4,9,0.1,0.1,1,0.1,12121,26,1,1096.976956
19,4,23339,36,10,4.6,6,9,1,1,4,0.1,28370,20,3,125.3026968
19,4,25327,35,11,4.6363635,9,9.999999625,1.000000375,1,4,0.1,30579,20,3,132.308287
19,4,27430,36,12,4.6666665,9,10.9999995,1.0000005,2,4,0.1,32936,20,3,139.3105093
48,1,278,0.1,0.1,0.1,0.1,0.1,0.1,16,68,6,213289,21,1,197.6791435
48,1,297,0.1,0.1,0.1,0.1,0.1,0.1,16,68,6,216843,22,1,204.6831481
48,1,313,0.1,0.1,0.1,0.1,0.1,0.1,16,68,6,220405,22,1,211.6872454
35,3,1097,0.1,2,5,0.1,2,0.1,78,431,13,362141,45,2,169.3691667
35,3,1103,0.1,2,5,0.1,2,0.1,79,442,13,377824,45,2,176.3712037
35,3,1109,0.1,2,5,0.1,2,0.1,81,455,23,392324,45,2,183.3733102
43,3,6789,17,4,5,3,4,0.1,27,23,53,375788,22,2,639.8353356
43,3,6819,17,4,5,3,4,0.1,27,23,53,379913,22,2,646.8443866
43,3,6871,17,4,5,3,4,0.1,27,25,53,384804,22,2,653.807419
44,1,7471,1,2,5,1,2,0.1,99,123,16,1318336,32,1,1196.408484
44,1,7527,1,2,5,1,2,0.1,100,123,16,1328435,32,1,1203.416551
44,1,7581,1,2,5,1,2,0.1,100,123,16,1337759,32,1,1210.424861
9,17,30437,58,15,5,9,15,0.1,21,181,9,383875,27,3,470.721169
9,17,31511,61,18,5,9,18,0.1,22,180,10,395688,27,3,477.7226273
9,17,32548,66,19,5,9,19,0.1,24,180,11,407994,27,3,484.7254167
8,11,35482,10,28,4.714286,30,26.000002,1.999998,210,52,30,2014450,18,4,402.9165741
8,11,35615,10,28,4.714286,30,26.000002,1.999998,210,52,30,2023934,18,4,410.8991551
8,11,36030,11,28,4.714286,30,26.000002,1.999998,209,52,30,2032664,18,4,417.9771644
23,6,632,3,2,5,2,2,0.1,0.1,2,0.1,1738,43,4,298.7234375
23,6,641,3,2,5,2,2,0.1,0.1,2,0.1,1750,43,4,305.7265741
23,6,668,3,2,5,2,2,0.1,0.1,2,0.1,1792,43,4,312.7321181
37,11,3992,0.1,4,4,0.1,3,1,8,41,0.1,330818,26.9357713,2,1132.463252
37,11,3998,0.1,4,4,0.1,3,1,8,41,0.1,331269,26.9357713,2,1139.46816
37,11,4001,0.1,4,4,0.1,3,1,8,41,0.1,331689,26.9357713,2,1146.470856
44,2,16941,3,0.1,0.1,0.1,0.1,0.1,23,48,0.1,460904,26.9357713,1,866.9715162
44,2,16946,3,0.1,0.1,0.1,0.1,0.1,23,48,0.1,466841,26.9357713,1,873.9821875
44,2,16952,3,0.1,0.1,0.1,0.1,0.1,23,48,0.1,472205,26.9357713,1,880.9877778
26,17,1493,0.1,1,5,0.1,1,0.1,7,91,0.1,7036,26,2,85.13217593
26,17,1513,0.1,1,5,0.1,1,0.1,7,91,0.1,7360,26,2,92.13537037
26,17,1541,0.1,1,5,0.1,1,0.1,7,91,0.1,7915,26,2,99.13943287
26,17,263457,244,385,4.7090907,461,357,28,1561,35,86,2101678,28,4,94.12436343
26,17,345587,263,450,4.653333,488,411,39,1708,36,86,2393968,28,4,101.1265162
26,17,398086,281,487,4.6386037,502,443,44,1844,37,106,2654262,28,4,108.1293981
40,5,32157,46,93,4.9569893,86,92,1,1149,190,2,7161152,30,2,126.2423495
40,5,32446,45,93,4.9569893,86,92,1,1162,189,2,7311058,31,2,133.2479051
40,5,32674,45,93,4.9569893,86,92,1,1185,190,2,7435930,31,2,140.2509606
4,1,247,1,1,5,1,1,0.1,19,13,0.1,430441,29,2,437.7694329
4,1,253,1,1,5,1,1,0.1,19,13,0.1,439384,29,2,444.7736921
4,1,255,1,1,5,1,1,0.1,19,13,0.1,448142,29,2,451.7779514
1,8,1426,2,2,5,5,2,0.1,3,10,3,3879,27.1078534,3,409.2802662
1,8,1427,2,2,5,5,2,0.1,3,10,3,3920,27.1078534,3,416.2953009
1,8,1427,2,2,5,5,2,0.1,3,10,3,4042,27.1078534,3,437.8450463
44,3,71,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13,0.1,3241,20,1,61.48229167
44,3,72,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13,0.1,3388,20,1,68.49320602
44,3,75,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13,0.1,3516,20,1,75.49792824
18,4,70,1,1,5,1,1,0.1,84,192,229,51030,18,3,301.5521296
18,4,70,1,1,5,1,1,0.1,87,197,230,59304,18,3,308.5611111
18,4,70,1,1,5,1,1,0.1,88,197,232,67077,18,3,315.5673958
25,1,157,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,8493,23,2,1078.878553
25,1,157,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,8529,23,2,1085.88485
25,1,158,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,8546,23,2,1092.892419
25,3,559,2,1,5,0.1,1,0.1,19,38,10,265801,25,1,1068.83478
25,3,561,2,1,5,0.1,1,0.1,19,38,10,266864,25,1,1075.843438
25,3,564,2,1,5,0.1,1,0.1,19,38,10,267956,25,1,1082.847477
40,4,26,0.1,0.1,0.1,1,0.1,0.1,7,77,23,14331,38,2,53.06958333
40,4,27,0.1,0.1,0.1,1,0.1,0.1,8,77,25,16182,38,2,60.07512731
40,4,28,0.1,0.1,0.1,1,0.1,0.1,8,77,25,17776,38,2,67.07818287
18,68,1361454,2060,935,4.7390375,413,874.0000156,60.99998437,77,8,3,1398319,26.9357713,1,777.9241088
18,68,1367711,2065,946,4.7378435,414,883.9999878,62.00001225,77,8,3,1404843,26.9357713,1,784.9315856
18,68,1374237,2078,953,4.739769,414,890.9999643,62.00003575,77,8,3,1411573,26.9357713,1,791.9392245
41,5,660,0.1,0.1,0.1,0.1,0.1,0.1,2,35,2,9179,19,5,146.3787963
41,5,844,0.1,0.1,0.1,0.1,0.1,0.1,2,35,2,9821,19,5,153.3829398
41,5,1106,0.1,0.1,0.1,0.1,0.1,0.1,2,35,2,11980,19,5,160.3871875
48,1,244,1,0.1,0.1,0.1,0.1,0.1,125,442,21,221238,23,4,265.7373611
48,1,255,1,0.1,0.1,0.1,0.1,0.1,132,442,21,229435,23,4,272.741412
48,1,264,1,0.1,0.1,0.1,0.1,0.1,134,442,23,237637,23,4,279.7447917
19,13,12329,58,18,4.7777777,3,16.99999965,1.00000035,79,6,9,36747,24,5,84.99454861
19,13,14037,71,20,4.8,4,19,1,86,6,9,39385,24,5,92.00011574
19,13,15901,81,22,4.818182,5,21.000001,0.999999,92,6,9,42448,24,5,99.00427083
32,10,2578,5,6,5,3,6,0.1,1,37,0.1,39559,20,1,611.8917245
32,10,2584,5,6,5,3,6,0.1,2,37,0.1,40000,20,1,618.8951505
32,10,2588,5,6,5,3,6,0.1,2,37,0.1,40415,20,1,625.8966551
44,7,368,0.1,0.1,0.1,0.1,0.1,0.1,3,2,0.1,383,20,1,341.4175926
44,7,407,0.1,0.1,0.1,0.1,0.1,0.1,3,2,0.1,422,20,1,348.4279051
44,7,449,0.1,0.1,0.1,0.1,0.1,0.1,3,2,0.1,464,20,1,355.4335764
33,31,991,0.1,0.1,0.1,0.1,0.1,0.1,20,27,3,9617,20,4,137.8688426
33,31,1006,0.1,0.1,0.1,0.1,0.1,0.1,20,27,3,9995,20,4,144.8708333
33,31,1019,0.1,0.1,0.1,0.1,0.1,0.1,20,27,3,10456,20,4,151.873125
12,4,6661,8,3,5,1,3,0.1,17,28,0.1,58587,30,1,172.5068403
12,4,6979,8,3,5,1,3,0.1,17,28,0.1,59655,30,1,179.5110648
12,4,7395,9,3,5,1,3,0.1,17,28,0.1,60798,30,1,186.5166088
28,7,64,0.1,1,5,0.1,1,0.1,18,61,1,216870,19,2,40.54722222
28,7,80,0.1,1,5,0.1,1,0.1,18,61,1,232027,19,2,47.55189815
28,7,95,0.1,1,5,0.1,1,0.1,20,61,1,247351,19,2,54.55614583
7,5,23654,60,44,4.909091,23,43.000001,0.999999,7,9,0.1,54176,34,2,949.0525463
7,5,23999,61,44,4.909091,23,43.000001,0.999999,7,9,0.1,54905,34,2,956.0549769
7,5,24389,63,45,4.911111,23,43.99999875,1.00000125,7,9,0.1,55634,34,2,963.0577199
13,1,12569,6,11,4.2727275,1,9.000000625,1.999999375,23,9,0.1,1066863,25,1,1212.102894
13,1,12606,6,11,4.2727275,1,9.000000625,1.999999375,23,9,0.1,1067599,25,1,1219.108287
13,1,12645,6,11,4.2727275,1,9.000000625,1.999999375,23,9,0.1,1068420,25,1,1226.11037
44,3,214,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,329,24,1,881.3227546
44,3,218,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,333,24,1,888.3320949
44,3,219,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,334,24,1,895.3385417
7,8,32839,60,51,4.8431373,18,49.00000058,1.999999425,16,13,0.1,253529,27,2,784.4791435
7,8,34172,64,55,4.8545456,19,53.000002,1.999998,17,13,0.1,257834,27,2,791.4829167
7,8,35958,65,58,4.862069,20,56.0000005,1.9999995,17,13,0.1,263171,27,2,798.4856366
14,9,121379,261,195,4.753846,147,183,12,14,3,13,147687,25,2,151.0812384
14,9,125198,270,201,4.761194,153,189,12,15,3,13,151653,25,2,159.0638542
14,9,127899,277,210,4.7714286,156,198,12,15,3,13,154464,25,2,166.1419792
46,2,3011,3,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,3011,25,1,1297.852546
46,2,3016,3,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,3016,25,1,1304.853947
46,2,3022,3,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,3022,25,1,1311.856053
44,1,199892,178,125,4.328,57,104,21,108,37,2,1637141,34,1,1328.623252
44,1,202124,182,129,4.3178296,57,107,22,112,37,2,1665519,34,1,1335.632708
44,1,203712,184,129,4.3178296,57,107,22,114,37,2,1690802,34,1,1342.642083
20,10,130,1,0.1,0.1,0.1,0.1,0.1,140,161,132,116451,25,2,406.2527315
20,10,136,1,0.1,0.1,0.1,0.1,0.1,146,161,132,122332,25,2,413.2583218
20,10,138,1,0.1,0.1,0.1,0.1,0.1,154,161,132,128220,25,2,420.2228819
42,1,3695,12,7,5,2,7,0.1,24,77,8,45430,45,3,394.9393403
42,1,3852,13,7,5,2,7,0.1,24,77,8,47419,45,3,401.9423727
42,1,3989,14,8,5,2,8,0.1,27,77,8,49321,45,3,408.9437847
38,47,48,0.1,0.1,0.1,0.1,0.1,0.1,9,10,15,2126,20,2,7.545578704
38,47,62,0.1,0.1,0.1,0.1,0.1,0.1,9,10,15,2360,20,2,14.55390046
38,47,67,0.1,0.1,0.1,0.1,0.1,0.1,9,10,15,2629,20,2,21.5621875
24,4,2211189,4747,1321,4.8092356,685,1258,63,130,14,7,2412798,37,1,1560.582477
24,4,2234091,4775,1338,4.8086696,690,1274,64,132,14,7,2436351,37,1,1567.584688
24,4,2256216,4798,1352,4.810651,696,1288,64,132,14,7,2459162,37,1,1574.58662
35,19,89869,30,52,4.3846154,69,44.0000002,7.9999998,112,71,58,1100452,50,2,170.5909722
35,19,90229,30,53,4.3962264,69,44.9999998,8.0000002,113,71,61,1124990,50,2,177.5929977
35,19,90481,30,53,4.3962264,69,44.9999998,8.0000002,116,75,63,1186979,50,2,184.5950579
34,9,4912,49,20,4.8,8,19,1,86,41,44,893054,25,1,1030.553657
34,9,4947,49,20,4.8,8,19,1,86,41,44,900493,25,1,1037.568958
34,9,5095,49,21,4.8095236,8,20,1,91,41,48,920189,25,1,1059.118958
39,1,1710,7,6,5,5,6,0.1,7,3,11,8911,26.9357713,1,1008.244942
39,1,1714,7,6,5,5,6,0.1,7,3,11,8919,26.9357713,1,1015.247697
39,1,1714,7,6,5,5,6,0.1,7,3,11,8924,26.9357713,1,1022.252512
31,4,211668,1556,23244,4.7909136,4698,22029,1215,392897,90,6055,33578278,19,4,152.1881713
31,4,211876,1553,23247,4.7909408,4699,22032,1215,395168,92,6052,34200448,19,4,159.20375
31,4,213171,1550,23283,4.7910924,4707,22067,1216,401412,102,6048,36675555,19,4,180.7540741
20,13,692,4,3,5,0.1,3,0.1,1,2,0.1,780,29,1,827.7916204
20,13,695,4,3,5,0.1,3,0.1,1,2,0.1,783,29,1,834.7973264
20,13,701,4,3,5,0.1,3,0.1,1,2,0.1,789,29,1,841.7639236
48,1,124543,159,56,4.785714,33,52.999996,3.000004,50,381,114,827721,23,1,1178.182731
48,1,126351,160,58,4.793103,33,54.9999935,3.0000065,52,381,115,832690,23,1,1185.186262
48,1,127978,162,59,4.7966104,33,56.0000034,2.9999966,53,381,115,837605,23,1,1192.192477
30,8,17,0.1,0.1,0.1,0.1,0.1,0.1,3,27,0.1,5569,26,2,197.8640394
30,8,20,0.1,0.1,0.1,0.1,0.1,0.1,3,27,0.1,5910,26,2,204.8696296
30,8,22,0.1,0.1,0.1,0.1,0.1,0.1,3,27,0.1,6214,26,2,211.8724074
18,4,65453,173,54,4.6296296,16,48.9999996,5.0000004,9,2,7,103256,45,1,1798.812928
18,4,65664,173,54,4.6296296,16,48.9999996,5.0000004,10,2,7,103483,45,1,1805.817917
18,4,65957,173,54,4.6296296,16,48.9999996,5.0000004,10,2,7,103784,45,1,1812.826123
29,9,222,0.1,1,5,0.1,1,0.1,1,18,3,14470,39,2,349.3614005
29,9,223,0.1,1,5,0.1,1,0.1,1,18,3,14980,39,2,356.3653935
29,9,223,0.1,1,5,0.1,1,0.1,1,18,3,15442,39,2,363.3688773
44,3,137246,176,103,4.6116505,9,93,10,21,1,4,137246,32,1,1598.290243
44,3,137485,176,103,4.6116505,9,93,10,21,1,4,137485,32,1,1605.297847
44,3,137644,176,103,4.6116505,9,93,10,21,1,4,137644,32,1,1612.306007
8,24,43110,5,28,4.571429,35,25.000003,2.999997,5820,1133,2765,19455693,48,3,291.6643981
8,24,43273,5,28,4.571429,35,25.000003,2.999997,5855,1152,2800,19645670,48,3,299.646956
8,24,43465,5,28,4.571429,35,25.000003,2.999997,5882,1165,2832,19849058,48,3,306.7248843
19,21,71390,131,51,4.8431373,11,49.00000058,1.999999425,1631,101,501,1985306,19,5,98.44111111
19,21,78637,145,56,4.857143,13,54.000002,1.999998,1711,101,502,2221638,19,5,105.4445949
19,21,85129,155,61,4.8688526,13,59.00000215,1.99999785,1794,101,525,2459236,19,5,112.4496412
42,21,363,0.1,0.1,0.1,0.1,0.1,0.1,101,145,22,931987,21,2,417.4968519
42,21,368,0.1,0.1,0.1,0.1,0.1,0.1,101,145,22,964704,21,2,424.498831
42,21,372,0.1,0.1,0.1,0.1,0.1,0.1,103,145,22,995990,21,2,431.5008565
29,17,7398,12,8,5,5,8,0.1,754,374,23,3750858,35,4,323.1233796
29,17,7708,13,9,5,5,9,0.1,794,379,24,3960213,35,4,330.1279861
29,17,7931,13,9,5,5,9,0.1,817,386,23,4195716,35,4,337.131331
14,38,228908,744,1210,4.4247932,792,1035.999943,174.000057,284231,1145,24648,504136218,26,4,126.2048495
14,38,233731,747,1219,4.4290404,798,1045.000062,173.9999381,287378,1159,24823,510001718,26,4,134.1874306
14,38,237085,751,1224,4.4281044,801,1048.999946,175.0000536,290147,1163,25010,515791704,26,4,141.265787
16,13,509,1,3,2.3333333,0.1,0.999999975,2.000000025,371,252,54,827292,26,4,543.3148264
16,13,511,1,3,2.3333333,0.1,0.999999975,2.000000025,378,252,54,850275,26,4,550.3193403
16,13,518,1,3,2.3333333,0.1,0.999999975,2.000000025,385,252,54,874479,26,4,557.3239236
41,15,1201,3,1,5,0.1,1,0.1,0.1,2,0.1,1264,21,4,154.1038426
41,15,1221,3,1,5,0.1,1,0.1,0.1,2,0.1,1284,21,4,161.1080208
41,15,1231,3,1,5,0.1,1,0.1,0.1,2,0.1,1297,21,4,168.1122569
28,1,74,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,2,129,25,1,71.44173611
28,1,76,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8,2,133,25,1,78.44540509
28,1,79,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8,2,138,25,1,85.44925926
44,1,1852,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.1,5193,24,1,552.4372454
44,1,2004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.1,5518,24,1,559.4428356
44,1,2156,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.1,5811,24,1,566.451794
20,20,83650,111,70,4.714286,22,65.000005,4.999995,292,13,76,4319653,26.9357713,1,1086.079167
20,20,83979,111,70,4.714286,22,65.000005,4.999995,292,13,76,4341694,26.9357713,1,1093.087454
20,20,84195,111,70,4.714286,22,65.000005,4.999995,293,13,76,4363684,26.9357713,1,1100.050324
35,6,3170,3,4,5,2,4,0.1,428,317,171,2245873,30,5,167.3043634
35,6,3185,3,5,5,2,5,0.1,433,317,171,2291653,30,5,174.306331
35,6,3203,3,5,5,2,5,0.1,436,317,171,2323821,30,5,181.3084259
46,11,67722,46,19,4.368421,11,16,3,1,2,0.1,72198,93,1,1454.862801
46,11,67807,46,19,4.368421,11,16,3,1,2,0.1,72285,93,1,1461.864896
46,11,67864,46,19,4.368421,11,16,3,1,2,0.1,72344,93,1,1468.866875
10,2,187,0.1,1,5,0.1,1,0.1,0.1,18,1,10647,27,2,404.2943287
10,2,189,0.1,1,5,0.1,1,0.1,0.1,18,1,11005,27,2,411.2972801
10,2,190,0.1,1,5,0.1,1,0.1,0.1,18,1,11393,27,2,418.2993056
9,17,2246,4,1,5,0.1,1,0.1,14,53,9,111547,17,2,407.0740856
9,17,2337,4,1,5,0.1,1,0.1,14,53,9,114827,17,2,414.0782523
9,17,2395,4,1,5,0.1,1,0.1,14,53,9,118358,17,2,421.0810648
39,6,41978,119,40,4.6,15,36,4,19,45,3,135060,25,1,1451.639039
39,6,42072,119,40,4.6,15,36,4,19,45,3,135788,25,1,1458.64316
39,6,42165,121,40,4.6,15,36,4,20,45,3,136491,25,1,1465.645984
18,32,932,4,6,4.3333335,4,5.00000025,0.99999975,4,2,0.1,15014,39,3,211.7562384
18,32,960,4,6,4.3333335,4,5.00000025,0.99999975,4,2,0.1,15137,39,3,218.7638079
18,32,995,6,7,4.428571,4,5.99999925,1.00000075,4,2,0.1,15282,39,3,225.7700926
11,5,2913,6,6,5,1,6,0.1,219,126,1,277197,21,4,334.0291782
11,5,3124,7,6,5,1,6,0.1,227,126,1,291800,21,4,341.0323264
11,5,3295,8,6,5,1,6,0.1,237,126,1,304276,21,4,348.0370023
4,5,2960,1,1,5,0.1,1,0.1,1,2,0.1,19194,29,2,1294.826019
4,5,2964,1,1,5,0.1,1,0.1,1,2,0.1,19271,29,2,1301.830185
4,5,2966,1,1,5,0.1,1,0.1,1,2,0.1,19337,29,2,1308.834583
30,4,4676,7,2,5,1,2,0.1,0.1,2,2,5369,22,1,1098.925822
30,4,4703,7,2,5,1,2,0.1,0.1,2,2,5398,22,1,1105.929988
30,4,4738,7,2,5,1,2,0.1,0.1,2,2,5439,22,1,1112.933461
45,3,59302,152,61,4.8688526,20,59.00000215,1.99999785,8,11,1,88782,23,2,534.5826157
45,3,60547,150,62,4.870968,21,60.000004,1.999996,8,11,1,90702,23,2,541.5846875
45,3,61464,149,62,4.870968,21,60.000004,1.999996,8,11,1,92259,23,2,548.5862037
30,5,19262,77,32,4.625,6,29,3,95,7,5,2243517,28,2,1804.499074
30,5,19274,77,32,4.625,6,29,3,95,7,5,2247924,28,2,1811.502558
30,5,19286,77,32,4.625,6,29,3,95,7,5,2251978,28,2,1818.506655
39,4,1288,6,3,3.6666667,1,2.000000025,0.999999975,365,71,0.1,3879403,27,2,1025.589271
39,4,1293,6,3,3.6666667,1,2.000000025,0.999999975,372,71,0.1,3906914,27,2,1032.59265
39,4,1301,6,3,3.6666667,1,2.000000025,0.999999975,374,71,0.1,3933646,27,2,1039.596875
19,3,9989,12,3,5,0.1,3,0.1,0.1,4,0.1,10231,19,2,154.703125
19,3,10183,12,3,5,0.1,3,0.1,0.1,4,0.1,10422,19,2,161.7074306
19,3,10369,12,3,5,0.1,3,0.1,0.1,4,0.1,10611,19,2,168.7116204
41,5,109,0.1,0.1,0.1,0.1,0.1,0.1,3,29,2,989,28,2,132.1494907
41,5,110,0.1,0.1,0.1,0.1,0.1,0.1,3,29,2,1006,29,2,139.153669
41,5,112,0.1,0.1,0.1,0.1,0.1,0.1,3,29,2,1028,29,2,146.157963
44,12,196534,93,38,4.6842103,6,34.99999785,3.00000215,113,7,54,216085,23,1,236.7610185
44,12,197364,94,38,4.6842103,6,34.99999785,3.00000215,113,7,54,217516,23,1,243.7718287
44,12,198165,96,38,4.6842103,7,34.99999785,3.00000215,115,7,54,219125,23,1,250.7770023
9,7,11062,24,14,4.714286,7,13.000001,0.999999,530,55,49,1333330,26,4,422.1957639
9,7,11254,26,14,4.714286,7,13.000001,0.999999,548,55,49,1372749,26,4,429.1990856
9,7,11394,26,14,4.714286,7,13.000001,0.999999,565,55,49,1413843,26,4,436.202581
25,3,284,0.1,0.1,0.1,0.1,0.1,0.1,31,86,10,66312,18,1,462.8058565
25,3,287,0.1,0.1,0.1,0.1,0.1,0.1,32,86,10,66703,18,1,469.8120139
25,3,292,0.1,0.1,0.1,0.1,0.1,0.1,32,86,10,67072,18,1,476.8178356
32,11,8487,32,31,4.870968,13,30.000002,0.999998,22,30,38,157808,26.9357713,4,462.5424769
32,11,8626,32,32,4.875,13,31,1,22,30,38,158625,26.9357713,4,469.5453935
32,11,8765,33,32,4.875,13,31,1,22,30,38,159419,26.9357713,4,476.5474074
18,5,253366,11,261,4.6934867,94,241.0000072,19.99999283,37,10,15,380767,35,2,1855.987025
18,5,253687,11,261,4.6934867,94,241.0000072,19.99999283,37,10,15,381165,35,2,1862.993102
18,5,254016,11,261,4.6934867,94,241.0000072,19.99999283,37,10,15,381552,35,2,1870.000718
1,27,959,0.1,1,5,4,1,0.1,0.1,8,0.1,1424,28,2,376.4927315
